case,case_status,profile_status,scientific_question,expected_contribution,equation,domain,boundary_conditions,method,order,resolution,resolution_flag,ranks,scale,time_integrator,metrics,reference_check,priority,intended_artifact,estimated_seconds,command
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,dg,2,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 2 -method dg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg-kxrcf,2,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,oedg,2,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 2 -method oedg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg,2,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 2 -method ofdg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,dg,2,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 2 -method dg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg-kxrcf,2,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,oedg,2,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 2 -method oedg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg,2,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 2 -method ofdg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,dg,2,2,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg-kxrcf,2,2,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 2 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,oedg,2,2,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 2 -o 2 -method oedg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg,2,2,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 2 -o 2 -method ofdg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,dg,2,3,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 3 -o 2 -method dg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg-kxrcf,2,3,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 3 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,oedg,2,3,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 3 -o 2 -method oedg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg,2,3,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 3 -o 2 -method ofdg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,dg,3,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 3 -method dg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg-kxrcf,3,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 3 -method ofdg-kxrcf -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,oedg,3,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 3 -method oedg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg,3,0,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 0 -o 3 -method ofdg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,dg,3,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 3 -method dg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg-kxrcf,3,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 3 -method ofdg-kxrcf -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,oedg,3,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 3 -method oedg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg,3,1,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 1 -o 3 -method ofdg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,dg,3,2,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 2 -o 3 -method dg -cadence auto -scale 1.0
euler_wave_2d,proposed,draft,Is optimal density convergence retained for a two-dimensional Euler wave?,Multidimensional system accuracy comparison.,compressible Euler,"[0,2]^2 periodic",periodic,ofdg-kxrcf,3,2,-r,1,1.0,order-controlled explicit RK,density L1; density L2; density Linf; state L2; conservation,exact density wave and time-step halving,required,separate method density tables,315,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 3 -tf 2 -no-vis -r 2 -o 3 -method ofdg-kxrcf -cadence auto -scale 1.0
